to,20150513,20150520,20150527,20150610,20150617,20150624,20150701,20150708,20150715,20150722,20150729,20150805,20150812,20150819
Gulmi,1757.6703867453027,2768.2134264193596,3429.5965681117314,846.2977812901256,2571.4052368532184,7425.039250438565,3571.1055259527066,780.9350074151225,192.8321072610056,1305.4999781532117,374.8766973161819,322.41932340784615,-48.91139930659911,709.765484433338
Humla,257.5172177304005,340.78403646593364,476.16982537964867,372.77869974052277,325.5823351535672,358.4755456862182,376.21303538345535,338.98461053442344,331.5490618595291,432.5727211052457,302.73419145315955,222.87545013785112,40.41630046092889,269.8605296728492
Ilam,2100.218618174147,2997.017490195099,3578.2537909781354,678.6362087362221,-1033.186658827687,-2502.0036532559666,-1106.1889073364548,-572.0903193815288,4047.200818190655,4125.6997948410335,2398.596417286689,1498.040816950026,2075.859771276038,2254.547497913704
Jajarkot,-5244.936936611779,299.98249479954205,-3723.7621069794504,-7500.905113001757,-8202.589363991188,-7592.324099343389,-2846.9075457703448,-3837.970374988535,-3341.8422890423403,-3804.5454875239748,-5937.798860905208,-3617.6623111676417,-4683.168630367632,-2530.9072752987136
Jhapa,22638.86546700066,23664.31608487435,23307.612561674887,8513.117388878714,8116.441752549634,9583.846237820402,10274.102800894761,11866.35678009465,9921.243963475956,9991.382219013925,9070.640859475076,9015.503879396887,8034.739102738199,8351.592684496167
Jumla,-27.289017896153037,88.6623672905682,-61.30708290840289,559.3345839340718,1176.3331095760411,-769.5795278961767,-672.2449342803815,2168.0788363367565,2920.1686828281763,967.1547098609083,1196.1605605350462,1076.1760893893281,778.455831072522,1786.1103652334195
Kailali,9707.149462389238,11624.679155878133,11400.628012516096,8102.778068677487,7193.908171209975,7535.782984472633,7302.026769035195,9050.817472940265,10035.132061276681,9241.63103850254,10002.685703820123,9649.949914761351,8694.10582667603,6657.068562368254
Kalikot,-156.29327401053922,-41.94852597606996,904.5117570466572,-3826.7787741108364,0.0,1340.2904480213872,1020.5427129564301,971.3033610108913,944.4595221262958,643.1779786443269,556.1115240283891,675.3954817476995,827.2694199125885,799.5714578932104
Kanchanpur,2233.638364324044,2203.88844111255,2604.3813551818816,843.2377770564289,6.762485526453082,-318.12028070719964,799.1881783205033,3298.7293619165675,4792.025526181101,4848.987873080365,5410.245216103969,5201.0996888268555,3530.275293049537,1998.2890640136086
Kapilbastu,4101.097163237754,5983.956580693343,5402.885246221775,1206.2553648727092,1094.7597922699222,1527.1611545009705,2481.3371560509,2955.8467251111806,4009.015773314548,7574.355777980179,6336.008524094,3281.781050261097,2558.148088513608,3323.3206538709396
Kaski,3766.466930862656,4741.028713231748,7372.770246527192,4924.976931832821,7220.958739950404,7512.480731988606,6881.648544762351,8358.709424978058,12387.800135421958,9899.893681586045,14214.716188630255,17152.26793088667,16126.403693691573,16058.870620232428
Kathmandu,-163938.44898005688,-170879.45505686535,-148895.99641016536,-53599.94349253853,-16487.06850540035,9599.17849887084,33559.72908295568,44550.66725697299,40781.67154472727,36402.31405622155,83469.74442670902,126196.34885898176,145888.0862967971,130708.27547238866
Kavrepalanchok,47040.37996083831,54897.71539683307,48617.21110856472,20453.287897511425,18234.94518535236,17885.39463640834,15131.766398205507,14649.413347305017,15216.351231312154,16755.321352509538,13546.957340326693,11518.177747707095,8169.50111959288,12509.800191403689
Khotang,3676.285760411167,5482.510656045539,4500.577688352871,2320.479403726429,8728.20215140265,2648.2531152868823,6680.635520666286,14780.445628741658,19137.938437962737,1858.9721284971304,-23.55642882394639,-69.20838780460268,136.45739667828073,112.07634656130452
Lamjung,3005.701635828898,3411.872787349924,3568.256512712986,650.8621896739045,211.99947044122314,1588.554544733088,1752.0201682537186,2811.076490437763,2272.9307173312404,1691.4364005374557,1474.5103015076882,1071.2141226116173,1322.2504913961154,837.6840535558806
Mahottari,14140.948612132288,17107.661004162594,14947.994873532674,7895.538202900796,6034.731889361244,1647.834399706489,6891.323790415888,3554.223060215766,2845.9178903293828,4944.567061603771,2957.6240923875494,1887.739582960917,2352.706268240001,3872.7357267420703
Makwanpur,14324.056037303373,17474.785206818004,14735.525560632977,5826.839392787085,4930.782548269193,3359.3307842506956,3366.2249962837477,4733.243149901644,7068.436915026846,5544.468813087864,4984.895963330533,5825.31381398291,5642.70013263539,5986.197624192368
Manang,-14.570282042163988,-23.214087181972438,36.24530465354162,-0.8699889685057371,-73.8987399810205,-70.99392548530523,-1.3463280034295266,2.7870171283204925,95.10201414873507,-26.174853537041997,-13.166555253737556,-46.782324359116686,-12.721912845894835,-27.07549084198355
Morang,15837.484291426988,18733.455016319105,20795.587933503983,7183.084256419542,3944.121293548758,1903.6320921678698,2441.3604744978525,3285.81647706129,7965.029113671729,11540.78374207984,11948.496229398967,12051.532225247976,10598.01024898566,11268.057717663918
Mugu,360.5803897275324,591.4586881413072,934.2526718454466,612.3125272271228,590.4635182945741,428.9513139273621,832.9252714324717,888.3195335377706,955.4216780389634,344.38429186736516,361.8669355863669,387.7957033879891,702.9182714012284,631.3083351154398
Mustang,-302.41506269556845,-132.03361989674667,61.53019949285691,-288.04804493874036,-390.924028715274,-330.51130345277403,-375.22330148453915,-178.9778142417346,-168.55206395647951,-88.63668996257285,-123.82120488776701,-93.23610021925224,-66.77822423773738,131.8549657496465
Myagdi,506.26246099492244,625.2972143734963,520.3812396400579,-316.0893376474596,-535.6590475657797,-684.9809460300529,-141.11915371688025,292.85816383654696,280.6920914547956,480.1977342447173,-424.8366515590763,-910.6285536567724,-782.7715855402433,-247.27711370519353
Nawalparasi,4104.154222603845,7612.773182947252,9653.124425301243,1936.375933482137,1975.4511274572099,24.649771802222283,1073.9656348337294,2344.145585612971,3764.8197349899356,4107.83866954552,5399.783074463667,5658.322534079193,5211.70293340124,6498.551578563377
Nuwakot,36071.21570093654,33452.983327237554,30172.202795406152,14566.268805476113,13397.945023735856,11855.417198758469,11801.480509961422,11226.149184886943,10965.86296824561,11258.98290799431,8952.952283317181,9020.69232786326,8586.263016641147,9030.676281266848
Okhaldhunga,2131.7263729567367,1500.0360634398166,2558.1196167620155,2202.379339493485,4652.596488783675,4689.93872417788,6059.021319683366,2950.737762074824,4610.614650612234,1269.4177082187978,2527.202087377586,2110.6026166641295,3169.5740253290514,2608.3420028589126
Palpa,-1853.232182401036,-1623.8230448642555,3705.2948071861165,-265.21223758589315,1532.6626378487688,3264.105463466945,2247.5976494040965,1967.9931872551015,-2685.365238959408,-38.1749294051741,228.71499495916862,-1074.1398496233262,-1489.925196447945,2971.5083238175403
Panchthar,4639.346509928909,4632.85269612361,5557.280526466061,4441.928812665657,3240.8008986379987,1189.3747801270558,1607.5672929330615,3135.430856924121,3165.72174397112,3571.820063410514,4890.139299028132,5969.304804113698,3467.5559128182904,3351.8977171617903
Parbat,-1284.5579171797303,-62.30679629574044,260.18140447476634,50.35587499428095,-174.1824261441579,-352.7957838670889,519.4818277181109,385.470449199096,1073.4250855217003,1724.5985760423785,-399.1006909180151,-1101.6787652575936,-234.11368350559297,-882.5341148928081
Parsa,21627.253695421474,20975.00497667579,19947.105039925467,10542.241316718062,5326.890501319914,358.8917412730866,-194.13128417426992,99.97595009581619,1134.2497025038226,10640.317121916025,7228.937412095543,5714.16931421413,3463.051275606464,2820.534676462673
Pyuthan,12987.573790653272,10007.437705351207,10586.105457753658,9703.863450980183,9811.940636540832,8208.862376970754,8628.843795192412,8764.833258952764,7593.959337363301,9563.186537538038,9300.80183379677,9110.075857186284,10977.976219150698,9304.844651574715
Ramechhap,14476.036591458613,25038.65228834841,20362.864787793817,16656.166198910538,13677.718940320745,16581.878747184594,31609.557671217088,26739.51805502713,27487.86559024075,27013.497706219157,27285.285996424536,24712.490442070233,25449.155132608947,26621.88014578512
Rasuwa,5642.139709249177,4630.876952403029,3747.951007068913,237.07590601560602,-233.49552123568617,-260.0030733256807,-636.3409553062636,79.77298612508393,-201.27924828524155,-434.1060877836451,-655.7829906564766,-816.0480663708288,-305.08971904552766,-99.60939890299076
Rautahat,36478.15585263366,33012.14433659218,27902.70432544026,16493.190853916643,6805.3709459694455,-947.5896219606522,2183.1293909525166,5177.555331042938,6655.527909535738,13516.325729439144,8693.944769584454,-652.0479314356189,-2512.458308543076,-55.77162499199754
Rolpa,-298.92305027637076,1912.8144450191214,2104.5657551591084,1753.9888694894623,1436.1974001749952,2408.8725779033593,2015.5271025672996,2702.9878974295157,1912.6464155766296,2434.571102977702,2412.3192812834955,2711.065500749016,2798.956007081088,3689.600156046
Rukum,6116.737108146147,2912.9800995788924,3276.3751540677204,9483.645074935008,9955.288911940977,9510.372494372014,7266.522292166616,6394.140116650302,5773.638851394771,6318.28978480464,7727.791858278913,7246.837390581316,7369.040715960101,5879.060799467859
Rupandehi,6856.273995807796,8299.485354066786,9582.28578631383,1948.970633410354,1794.2017682045926,1186.3031935013723,1181.4871356101964,6163.7881525522735,7567.651666117297,6354.29155637347,11594.161745431233,14217.965546834823,14957.146252394776,11047.053397589687
Salyan,2902.398505212393,3266.3826999316543,7147.643348297666,4100.499349257951,4083.885166664953,3750.932837894261,2672.4380551520353,2507.6166864405495,2153.109698140894,2745.4831316350637,2552.7782034288934,1981.9783660845967,3750.1881728182575,2845.66440265273
Sankhuwasabha,1664.3450509291195,1596.820717748773,1752.03443962889,1430.5048061690281,-476.53971552314016,-120.91778130059066,1062.8898780471302,76.60249805411478,658.6740620566939,227.68881119416557,638.6583086245193,99.95017525427264,-679.3875154087212,-1245.9658759647596
Saptari,24451.70009554685,22104.103202652335,17478.963286820715,6999.635534611552,4676.723641288729,-691.4853227172301,-1549.102051339894,-847.7101810634933,-311.74189347059144,5171.225143339876,2247.663593674989,180.25945388341307,-2602.3100970079367,-2682.019903873067
Sarlahi,34919.36896996538,34697.664570726876,30703.34607396118,12065.163308265996,7867.528965794356,2390.108679432312,872.4241336592852,812.0782298506577,1780.608609059785,7670.733172914112,4856.988481644123,3053.919288018724,2072.474490618509,1131.826738895863
Sindhuli,23765.077664544824,27497.69779040017,19202.941907086235,6278.892230720206,7883.215464690724,11326.146522041394,10045.999840907309,7119.565315728703,6209.6149909591695,5328.799618829855,1823.6509303069026,2421.126564083059,2824.9965494991206,2227.886234325949
Sindhupalchok,17047.53626346369,21049.400362805176,18415.880963935237,15423.893238885086,12934.245500650954,5945.83342928878,10700.034715780608,9252.687967952732,6710.112497777169,6393.254948059319,2003.3015884010129,2958.007554932797,2720.9673103124146,3570.638778604357
Siraha,11693.003642432817,12880.732621379962,13238.620571037569,1585.2385845221652,2868.1627821366696,-3864.656281791301,-1742.1673776168207,-1639.031425313998,-2108.5887420405024,-621.8390522352518,-1536.2495950554335,400.202443779961,-327.44258221063086,-1121.5592376202358
Solukhumbu,-2010.4835300991335,-1657.487340903631,4345.303993239138,-921.9521598192375,-2143.5522738175405,-836.8964139120043,-4649.677555492087,-4277.784400299881,-4204.934044919457,-1167.90909755338,1089.5491501777094,467.4541067362772,588.1358047589139,275.93622920031726
Sunsari,10033.189313237066,12576.235581878815,13543.613486849341,1693.3935389627543,3907.2189325504846,-843.7703458017563,1493.0129997609013,2639.868693723844,5434.119140511685,8594.001244367239,9607.845673748321,10151.536816166978,10873.727702081333,24454.146812017694
Surkhet,1751.662644287314,2571.954508316253,3590.077209603484,3330.2733922646944,5308.777885190778,3932.999478300551,4279.083504761116,8205.737883550175,11306.119596092814,7191.944761686814,10235.437231045187,9476.431631571377,7844.445733217478,5583.647414748833
Syangja,2736.061181672811,6010.208354304231,-629.330229987296,-2843.029311794761,-3241.0694519691824,-2362.89895584877,-3026.3540339655074,-1636.405588924914,-232.60724175150807,362.8317793883894,-1331.530274862065,-1189.3051200122402,-529.2563686346087,-3683.0092158534126
Tanahu,3723.21518469985,8559.835249436544,4684.9344170147115,-2779.530512462389,-953.5887418434007,1495.856006527832,3109.811591714969,4404.936067024376,320.50723437741544,2475.1655279257006,-1.2683525635574355,-848.4768063473413,645.8094621296219,1276.6432771118662
Taplejung,-814.0697183145438,-1274.391544931733,-1239.1176364492576,-1952.2558357725852,-993.3927055674524,244.4579290147367,337.4470180871172,-436.4990659614865,-915.8033875291549,-829.969403406646,-1292.88713165431,-718.7295687424979,10710.60934238263,11110.624820487361
Terhathum,-2040.46485174197,453.6896236227214,2089.5318244000164,-495.29339392422133,4767.87070279337,2940.9814668861522,1151.8112170373392,-1001.2208825299485,-1366.7425516293745,-76.53107064737068,-1765.4384898648375,-2726.0722047917743,-1674.3951516735142,-2603.801663973312
Udayapur,7838.960213641107,10064.732360213451,10196.959760716634,4307.189612482787,1616.5419987197283,2624.7153765025782,6239.852865680566,5911.156751757886,3343.176146279986,5606.219760131872,5187.315864230922,3946.298687599841,2038.9346792731799,1081.8971665424785
